source_position_id,display_job_id,requisition_id,title,primary_location,all_locations,department,profession,discipline,seniority,posted_timestamp,posted_date,canonical_url,source_status,source_status_basis,role_type,work_site,required_travel,employment_type,captured_at,detail_retrieved,source_listing,source_detail
1970393556995460,200055470,200055470,"Senior Corporate Counsel, Worldwide Payments","United States, Washington, Redmond","[""United States, Washington, Redmond""]",Legal Counsel,,,,1789495519,2026-09-15T18:05:19+00:00,https://apply.careers.microsoft.com/careers/job/1970393556995460,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556995460, ""displayJobId"": ""200055470"", ""name"": ""Senior Corporate Counsel, Worldwide Payments"", ""locations"": [""United States, Washington, Redmond""], ""standardizedLocations"": [""Redmond, WA, US""], ""postedTs"": 1789495519, ""solrScore"": null, ""stars"": 0, ""department"": ""Legal Counsel"", ""creationTs"": 1789155895, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200055470"", ""positionUrl"": ""/careers/job/1970393556995460""}",{}
1970393556999212,200055915,200055915,Senior and/or Principal Software Engineer- AI Frameworks,"United States, Multiple Locations, Multiple Locations","[""United States, Multiple Locations, Multiple Locations""]",Software Engineering,,,,1789495473,2026-09-15T18:04:33+00:00,https://apply.careers.microsoft.com/careers/job/1970393556999212,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556999212, ""displayJobId"": ""200055915"", ""name"": ""Senior and/or Principal Software Engineer- AI Frameworks"", ""locations"": [""United States, Multiple Locations, Multiple Locations""], ""standardizedLocations"": [""US""], ""postedTs"": 1789495473, ""solrScore"": null, ""stars"": 0, ""department"": ""Software Engineering"", ""creationTs"": 1789493290, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200055915"", ""positionUrl"": ""/careers/job/1970393556999212""}",{}
1970393556999208,200055901,200055901,Software Engineering II,"United States, Washington, Redmond","[""United States, Washington, Redmond""]",Software Engineering,,,,1789494336,2026-09-15T17:45:36+00:00,https://apply.careers.microsoft.com/careers/job/1970393556999208,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556999208, ""displayJobId"": ""200055901"", ""name"": ""Software Engineering II"", ""locations"": [""United States, Washington, Redmond""], ""standardizedLocations"": [""Redmond, WA, US""], ""postedTs"": 1789494336, ""solrScore"": null, ""stars"": 0, ""department"": ""Software Engineering"", ""creationTs"": 1789492152, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200055901"", ""positionUrl"": ""/careers/job/1970393556999208""}",{}
1970393556999207,200055896,200055896,Software Engineering II,"United States, Washington, Redmond","[""United States, Washington, Redmond""]",Software Engineering,,,,1789494024,2026-09-15T17:40:24+00:00,https://apply.careers.microsoft.com/careers/job/1970393556999207,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556999207, ""displayJobId"": ""200055896"", ""name"": ""Software Engineering II"", ""locations"": [""United States, Washington, Redmond""], ""standardizedLocations"": [""Redmond, WA, US""], ""postedTs"": 1789494024, ""solrScore"": null, ""stars"": 0, ""department"": ""Software Engineering"", ""creationTs"": 1789491655, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200055896"", ""positionUrl"": ""/careers/job/1970393556999207""}",{}
1970393556998542,200055726,200055726,Senior and/or Principal Software Engineer- LLM Serving Performance,"United States, Multiple Locations, Multiple Locations","[""United States, Multiple Locations, Multiple Locations"", ""United States, Washington, Redmond""]",Software Engineering,,,,1789493966,2026-09-15T17:39:26+00:00,https://apply.careers.microsoft.com/careers/job/1970393556998542,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556998542, ""displayJobId"": ""200055726"", ""name"": ""Senior and/or Principal Software Engineer- LLM Serving Performance"", ""locations"": [""United States, Multiple Locations, Multiple Locations"", ""United States, Washington, Redmond""], ""standardizedLocations"": [""US"", ""Redmond, WA, US""], ""postedTs"": 1789493966, ""solrScore"": null, ""stars"": 0, ""department"": ""Software Engineering"", ""creationTs"": 1789410709, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200055726"", ""positionUrl"": ""/careers/job/1970393556998542""}",{}
1970393556643347,200016917,200016917,"Principal Software Engineer - Data, Personalization - Microsoft AI","United States, Washington, Redmond","[""United States, Washington, Redmond""]",Software Engineering,,,,1789493362,2026-09-15T17:29:22+00:00,https://apply.careers.microsoft.com/careers/job/1970393556643347,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556643347, ""displayJobId"": ""200016917"", ""name"": ""Principal Software Engineer - Data, Personalization - Microsoft AI"", ""locations"": [""United States, Washington, Redmond""], ""standardizedLocations"": [""Redmond, WA, US""], ""postedTs"": 1789493362, ""solrScore"": null, ""stars"": 0, ""department"": ""Software Engineering"", ""creationTs"": 1765903762, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200016917"", ""positionUrl"": ""/careers/job/1970393556643347""}",{}
1970393556991754,200054386,200054386,Senior Systems Engineer,"United States, California, Mountain View","[""United States, California, Mountain View"", ""United States, Washington, Redmond"", ""United States, Oregon, Hillsboro""]",Hardware Engineering,,,,1789493270,2026-09-15T17:27:50+00:00,https://apply.careers.microsoft.com/careers/job/1970393556991754,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556991754, ""displayJobId"": ""200054386"", ""name"": ""Senior Systems Engineer"", ""locations"": [""United States, California, Mountain View"", ""United States, Washington, Redmond"", ""United States, Oregon, Hillsboro""], ""standardizedLocations"": [""Mountain View, CA, US"", ""Redmond, WA, US"", ""Hillsboro, OR, US""], ""postedTs"": 1789493270, ""solrScore"": null, ""stars"": 0, ""department"": ""Hardware Engineering"", ""creationTs"": 1788969200, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200054386"", ""positionUrl"": ""/careers/job/1970393556991754""}",{}
1970393556998647,200055795,200055795,Senior Hardware Engineer - DC/DC Power,"United States, Washington, Redmond","[""United States, Washington, Redmond"", ""United States, Texas, Austin"", ""United States, California, Mountain View"", ""United States, North Carolina, Raleigh"", ""United States, Oregon, Hillsboro""]",Electrical Engineering,,,,1789493215,2026-09-15T17:26:55+00:00,https://apply.careers.microsoft.com/careers/job/1970393556998647,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556998647, ""displayJobId"": ""200055795"", ""name"": ""Senior Hardware Engineer - DC/DC Power"", ""locations"": [""United States, Washington, Redmond"", ""United States, Texas, Austin"", ""United States, California, Mountain View"", ""United States, North Carolina, Raleigh"", ""United States, Oregon, Hillsboro""], ""standardizedLocations"": [""Redmond, WA, US"", ""Austin, TX, US"", ""Mountain View, CA, US"", ""Raleigh, NC, US"", ""Hillsboro, OR, US""], ""postedTs"": 1789493215, ""solrScore"": null, ""stars"": 0, ""department"": ""Electrical Engineering"", ""creationTs"": 1789426124, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200055795"", ""positionUrl"": ""/careers/job/1970393556998647""}",{}
1970393556998604,200055757,200055757,"Senior Visual Designer, Windows","United States, Washington, Seattle","[""United States, Washington, Seattle"", ""United States, California, Mountain View"", ""United States, New York, New York"", ""United States, California, Los Angeles""]",Product Design,,,,1789492958,2026-09-15T17:22:38+00:00,https://apply.careers.microsoft.com/careers/job/1970393556998604,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556998604, ""displayJobId"": ""200055757"", ""name"": ""Senior Visual Designer, Windows"", ""locations"": [""United States, Washington, Seattle"", ""United States, California, Mountain View"", ""United States, New York, New York"", ""United States, California, Los Angeles""], ""standardizedLocations"": [""Seattle, WA, US"", ""Mountain View, CA, US"", ""New York, NY, US"", ""Los Angeles, CA, US""], ""postedTs"": 1789492958, ""solrScore"": null, ""stars"": 0, ""department"": ""Product Design"", ""creationTs"": 1789418041, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200055757"", ""positionUrl"": ""/careers/job/1970393556998604""}",{}
1970393556991773,200054396,200054396,Software Engineer Internship Opportunities,"Canada, British Columbia, Vancouver","[""Canada, British Columbia, Vancouver""]",Software Engineering,,,,1789492955,2026-09-15T17:22:35+00:00,https://apply.careers.microsoft.com/careers/job/1970393556991773,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556991773, ""displayJobId"": ""200054396"", ""name"": ""Software Engineer Internship Opportunities"", ""locations"": [""Canada, British Columbia, Vancouver""], ""standardizedLocations"": [""Vancouver, BC, CA""], ""postedTs"": 1789492955, ""solrScore"": null, ""stars"": 0, ""department"": ""Software Engineering"", ""creationTs"": 1788971677, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200054396"", ""positionUrl"": ""/careers/job/1970393556991773""}",{}
1970393556991222,200054169,200054169,Senior Software Engineer/Software Engineer II,"United States, Washington, Redmond","[""United States, Washington, Redmond""]",Software Engineering,,,,1789492675,2026-09-15T17:17:55+00:00,https://apply.careers.microsoft.com/careers/job/1970393556991222,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556991222, ""displayJobId"": ""200054169"", ""name"": ""Senior Software Engineer/Software Engineer II"", ""locations"": [""United States, Washington, Redmond""], ""standardizedLocations"": [""Redmond, WA, US""], ""postedTs"": 1789492675, ""solrScore"": null, ""stars"": 0, ""department"": ""Software Engineering"", ""creationTs"": 1788884522, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200054169"", ""positionUrl"": ""/careers/job/1970393556991222""}",{}
1970393556994847,200055287,200055287,Data Center Technician,"United States, Arizona, Goodyear","[""United States, Arizona, Goodyear""]",Data Center Technicians,,,,1789492298,2026-09-15T17:11:38+00:00,https://apply.careers.microsoft.com/careers/job/1970393556994847,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556994847, ""displayJobId"": ""200055287"", ""name"": ""Data Center Technician"", ""locations"": [""United States, Arizona, Goodyear""], ""standardizedLocations"": [""Goodyear, AZ, US""], ""postedTs"": 1789492298, ""solrScore"": null, ""stars"": 0, ""department"": ""Data Center Technicians"", ""creationTs"": 1789083260, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200055287"", ""positionUrl"": ""/careers/job/1970393556994847""}",{}
1970393556995554,200055511,200055511,Integrated Learning Manager,"United States, Washington, Redmond","[""United States, Washington, Redmond""]",Integrated Learning,,,,1789492093,2026-09-15T17:08:13+00:00,https://apply.careers.microsoft.com/careers/job/1970393556995554,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556995554, ""displayJobId"": ""200055511"", ""name"": ""Integrated Learning Manager"", ""locations"": [""United States, Washington, Redmond""], ""standardizedLocations"": [""Redmond, WA, US""], ""postedTs"": 1789492093, ""solrScore"": null, ""stars"": 0, ""department"": ""Integrated Learning"", ""creationTs"": 1789167927, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200055511"", ""positionUrl"": ""/careers/job/1970393556995554""}",{}
1970393556912091,200041133,200041133,Sr Cybersecurity Technology Consultant-CTJ-Poly,"United States, Maryland, Annapolis Junction","[""United States, Maryland, Annapolis Junction""]",Technology Consulting,,,,1789492005,2026-09-15T17:06:45+00:00,https://apply.careers.microsoft.com/careers/job/1970393556912091,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556912091, ""displayJobId"": ""200041133"", ""name"": ""Sr Cybersecurity Technology Consultant-CTJ-Poly"", ""locations"": [""United States, Maryland, Annapolis Junction""], ""standardizedLocations"": [""MD,US""], ""postedTs"": 1789492005, ""solrScore"": null, ""stars"": 0, ""department"": ""Technology Consulting"", ""creationTs"": 1782155707, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200041133"", ""positionUrl"": ""/careers/job/1970393556912091""}",{}
1970393556988944,200053832,200053832,Principal Sourcing Engineer,"United States, Washington, Redmond","[""United States, Washington, Redmond""]",Sourcing Engineering,,,,1789491626,2026-09-15T17:00:26+00:00,https://apply.careers.microsoft.com/careers/job/1970393556988944,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556988944, ""displayJobId"": ""200053832"", ""name"": ""Principal Sourcing Engineer"", ""locations"": [""United States, Washington, Redmond""], ""standardizedLocations"": [""Redmond, WA, US""], ""postedTs"": 1789491626, ""solrScore"": null, ""stars"": 0, ""department"": ""Sourcing Engineering"", ""creationTs"": 1788536246, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200053832"", ""positionUrl"": ""/careers/job/1970393556988944""}",{}
1970393556959216,200047683,200047683,Principal Software Engineer - Windows Cloud Division,"United States, Washington, Redmond","[""United States, Washington, Redmond""]",Software Engineering,,,,1789489411,2026-09-15T16:23:31+00:00,https://apply.careers.microsoft.com/careers/job/1970393556959216,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556959216, ""displayJobId"": ""200047683"", ""name"": ""Principal Software Engineer - Windows Cloud Division"", ""locations"": [""United States, Washington, Redmond""], ""standardizedLocations"": [""Redmond, WA, US""], ""postedTs"": 1789489411, ""solrScore"": null, ""stars"": 0, ""department"": ""Software Engineering"", ""creationTs"": 1786140793, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200047683"", ""positionUrl"": ""/careers/job/1970393556959216""}",{}
1970393556989627,200053916,200053916,Principal Applied AI Engineering Manager,"United States, Washington, Redmond","[""United States, Washington, Redmond""]",Business Applications,,,,1789489128,2026-09-15T16:18:48+00:00,https://apply.careers.microsoft.com/careers/job/1970393556989627,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556989627, ""displayJobId"": ""200053916"", ""name"": ""Principal Applied AI Engineering Manager"", ""locations"": [""United States, Washington, Redmond""], ""standardizedLocations"": [""Redmond, WA, US""], ""postedTs"": 1789489128, ""solrScore"": null, ""stars"": 0, ""department"": ""Business Applications"", ""creationTs"": 1788552000, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200053916"", ""positionUrl"": ""/careers/job/1970393556989627""}",{}
1970393556987130,200053545,200053545,Customer Success Account Manager - Education,"Netherlands, Noord-Holland, Schiphol","[""Netherlands, Noord-Holland, Schiphol""]",Customer Success Account Mgmt,,,,1789488566,2026-09-15T16:09:26+00:00,https://apply.careers.microsoft.com/careers/job/1970393556987130,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556987130, ""displayJobId"": ""200053545"", ""name"": ""Customer Success Account Manager - Education"", ""locations"": [""Netherlands, Noord-Holland, Schiphol""], ""standardizedLocations"": [""Schiphol, NH, NL""], ""postedTs"": 1789488566, ""solrScore"": null, ""stars"": 0, ""department"": ""Customer Success Account Mgmt"", ""creationTs"": 1788447484, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200053545"", ""positionUrl"": ""/careers/job/1970393556987130""}",{}
1970393556990470,200054065,200054065,Data Center Security Operations Manager - DSOM,"United States, Texas, Dallas","[""United States, Texas, Dallas""]",Security,,,,1789488201,2026-09-15T16:03:21+00:00,https://apply.careers.microsoft.com/careers/job/1970393556990470,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556990470, ""displayJobId"": ""200054065"", ""name"": ""Data Center Security Operations Manager - DSOM"", ""locations"": [""United States, Texas, Dallas""], ""standardizedLocations"": [""Dallas, TX, US""], ""postedTs"": 1789488201, ""solrScore"": null, ""stars"": 0, ""department"": ""Security"", ""creationTs"": 1788795266, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200054065"", ""positionUrl"": ""/careers/job/1970393556990470""}",{}
1970393556962181,200048780,200048780,Strategic Account Technology Strategist,"United States, Multiple Locations, Multiple Locations","[""United States, Multiple Locations, Multiple Locations"", ""United States, Washington, Seattle"", ""United States, Illinois, Chicago"", ""United States, Wisconsin, Milwaukee""]",Strategic Account Management,,,,1789488082,2026-09-15T16:01:22+00:00,https://apply.careers.microsoft.com/careers/job/1970393556962181,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556962181, ""displayJobId"": ""200048780"", ""name"": ""Strategic Account Technology Strategist"", ""locations"": [""United States, Multiple Locations, Multiple Locations"", ""United States, Washington, Seattle"", ""United States, Illinois, Chicago"", ""United States, Wisconsin, Milwaukee""], ""standardizedLocations"": [""US"", ""Seattle, WA, US"", ""Chicago, IL, US"", ""Milwaukee, WI, US""], ""postedTs"": 1789488082, ""solrScore"": null, ""stars"": 0, ""department"": ""Strategic Account Management"", ""creationTs"": 1786561376, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200048780"", ""positionUrl"": ""/careers/job/1970393556962181""}",{}
1970393556998633,200055788,200055788,Senior Security Researcher,"Australia, New South Wales, Sydney","[""Australia, New South Wales, Sydney"", ""Australia, Victoria, Melbourne"", ""Australia, Australian Capital Territory, Canberra"", ""Australia, Western Australia, Perth"", ""New Zealand, Multiple Locations, Multiple Locations""]",Security Research,,,,1789488000,2026-09-15T16:00:00+00:00,https://apply.careers.microsoft.com/careers/job/1970393556998633,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556998633, ""displayJobId"": ""200055788"", ""name"": ""Senior Security Researcher"", ""locations"": [""Australia, New South Wales, Sydney"", ""Australia, Victoria, Melbourne"", ""Australia, Australian Capital Territory, Canberra"", ""Australia, Western Australia, Perth"", ""New Zealand, Multiple Locations, Multiple Locations""], ""standardizedLocations"": [""Sydney, NSW, AU"", ""Melbourne, VIC, AU"", ""Canberra, ACT, AU"", ""Perth, WA, AU"", ""NZ""], ""postedTs"": 1789488000, ""solrScore"": null, ""stars"": 0, ""department"": ""Security Research"", ""creationTs"": 1789424720, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200055788"", ""positionUrl"": ""/careers/job/1970393556998633""}",{}
1970393556991781,200054399,200054399,Independent Software Vendor (ISV) Skilling Strategy Lead,"United States, Multiple Locations, Multiple Locations","[""United States, Multiple Locations, Multiple Locations""]",Sales Strategy Enablement,,,,1789487821,2026-09-15T15:57:01+00:00,https://apply.careers.microsoft.com/careers/job/1970393556991781,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556991781, ""displayJobId"": ""200054399"", ""name"": ""Independent Software Vendor (ISV) Skilling Strategy Lead"", ""locations"": [""United States, Multiple Locations, Multiple Locations""], ""standardizedLocations"": [""US""], ""postedTs"": 1789487821, ""solrScore"": null, ""stars"": 0, ""department"": ""Sales Strategy Enablement"", ""creationTs"": 1788972134, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200054399"", ""positionUrl"": ""/careers/job/1970393556991781""}",{}
1970393556994527,200055157,200055157,Memory Hardware Engineer II,"United States, Idaho, Boise","[""United States, Idaho, Boise"", ""United States, Washington, Redmond""]",Hardware Engineering,,,,1789487691,2026-09-15T15:54:51+00:00,https://apply.careers.microsoft.com/careers/job/1970393556994527,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556994527, ""displayJobId"": ""200055157"", ""name"": ""Memory Hardware Engineer II"", ""locations"": [""United States, Idaho, Boise"", ""United States, Washington, Redmond""], ""standardizedLocations"": [""Boise, ID, US"", ""Redmond, WA, US""], ""postedTs"": 1789487691, ""solrScore"": null, ""stars"": 0, ""department"": ""Hardware Engineering"", ""creationTs"": 1789066949, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200055157"", ""positionUrl"": ""/careers/job/1970393556994527""}",{}
1970393556985588,200053269,200053269,"Director, Sales","Canada, Ontario, Toronto","[""Canada, Ontario, Toronto""]",Sales Management,,,,1789487455,2026-09-15T15:50:55+00:00,https://apply.careers.microsoft.com/careers/job/1970393556985588,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556985588, ""displayJobId"": ""200053269"", ""name"": ""Director, Sales"", ""locations"": [""Canada, Ontario, Toronto""], ""standardizedLocations"": [""Toronto, ON, CA""], ""postedTs"": 1789487455, ""solrScore"": null, ""stars"": 0, ""department"": ""Sales Management"", ""creationTs"": 1788357258, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200053269"", ""positionUrl"": ""/careers/job/1970393556985588""}",{}
1970393556990821,200054142,200054142,Data Science Manager,"United States, Washington, Redmond","[""United States, Washington, Redmond""]",Data Science,,,,1789487313,2026-09-15T15:48:33+00:00,https://apply.careers.microsoft.com/careers/job/1970393556990821,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556990821, ""displayJobId"": ""200054142"", ""name"": ""Data Science Manager"", ""locations"": [""United States, Washington, Redmond""], ""standardizedLocations"": [""Redmond, WA, US""], ""postedTs"": 1789487313, ""solrScore"": null, ""stars"": 0, ""department"": ""Data Science"", ""creationTs"": 1788876176, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200054142"", ""positionUrl"": ""/careers/job/1970393556990821""}",{}
1970393556980056,200050779,200050779,Critical Environment Ops,"United States, Multiple Locations, Multiple Locations","[""United States, Multiple Locations, Multiple Locations"", ""United States, Georgia, Atlanta"", ""United States, Washington, Wenatchee"", ""United States, Texas, San Antonio"", ""United States, Wisconsin, Milwaukee"", ""United States, Virginia, Dulles"", ""United States, Virginia, Boydton"", ""United States, Iowa, Des Moines"", ""United States, Wyoming, Cheyenne""]",Critical Environment Ops,,,,1789487330,2026-09-15T15:48:50+00:00,https://apply.careers.microsoft.com/careers/job/1970393556980056,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556980056, ""displayJobId"": ""200050779"", ""name"": ""Critical Environment Ops"", ""locations"": [""United States, Multiple Locations, Multiple Locations"", ""United States, Georgia, Atlanta"", ""United States, Washington, Wenatchee"", ""United States, Texas, San Antonio"", ""United States, Wisconsin, Milwaukee"", ""United States, Virginia, Dulles"", ""United States, Virginia, Boydton"", ""United States, Iowa, Des Moines"", ""United States, Wyoming, Cheyenne""], ""standardizedLocations"": [""US"", ""Atlanta, GA, US"", ""Wenatchee, WA, US"", ""San Antonio, TX, US"", ""Milwaukee, WI, US"", ""Dulles, VA, US"", ""Boydton, VA, US"", ""Des Moines, IA, US"", ""Cheyenne, WY, US""], ""postedTs"": 1789487330, ""solrScore"": null, ""stars"": 0, ""department"": ""Critical Environment Ops"", ""creationTs"": 1787602977, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200050779"", ""positionUrl"": ""/careers/job/1970393556980056""}",{}
1970393556984945,200053194,200053194,Senior Repair Network Operations Program Manager,"United States, Washington, Redmond","[""United States, Washington, Redmond""]",Supply Chain Program Management,,,,1789487407,2026-09-15T15:50:07+00:00,https://apply.careers.microsoft.com/careers/job/1970393556984945,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556984945, ""displayJobId"": ""200053194"", ""name"": ""Senior Repair Network Operations Program Manager"", ""locations"": [""United States, Washington, Redmond""], ""standardizedLocations"": [""Redmond, WA, US""], ""postedTs"": 1789487407, ""solrScore"": null, ""stars"": 0, ""department"": ""Supply Chain Program Management"", ""creationTs"": 1788304012, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200053194"", ""positionUrl"": ""/careers/job/1970393556984945""}",{}
1970393556994839,200055301,200055301,Senior Mechanical Engineer,"United States, Virginia, Dulles","[""United States, Virginia, Dulles""]",Mechanical Engineering,,,,1789486030,2026-09-15T15:27:10+00:00,https://apply.careers.microsoft.com/careers/job/1970393556994839,Open / externally posted (careers source configuration),Public UI basePositionFq requires is_externally_posted:1 and position.ats_data.status:Open,,,,,2026-09-22T10:19:28.018432+00:00,False,"{""id"": 1970393556994839, ""displayJobId"": ""200055301"", ""name"": ""Senior Mechanical Engineer"", ""locations"": [""United States, Virginia, Dulles""], ""standardizedLocations"": [""Dulles, VA, US""], ""postedTs"": 1789486030, ""solrScore"": null, ""stars"": 0, ""department"": ""Mechanical Engineering"", ""creationTs"": 1789083608, ""isHot"": 0, ""workLocationOption"": ""onsite"", ""locationFlexibility"": null, ""atsJobId"": ""200055301"", ""positionUrl"": ""/careers/job/1970393556994839""}",{}
